item_no,category,main_promotion,color,stars
512093,Blouse,Frontpage_Header,Multi-Color,2.6
836336,Polo-Shirt,Frontpage_Header,Brown,2.6
651592,Blouse,Display_Ad_Campaign,Brown,4.5
650032,Polo-Shirt,Frontpage_Header,Blue,3.4
495651,Polo-Shirt,Display_Ad_Campaign,Yellow,4.5
966208,Tunic,Catalog,Yellow,2.7
534413,Polo-Shirt,Category_Highlight,Orange,1.6
795170,Hoodie,Display_Ad_Campaign,Pink,3.8
145949,Tunic,Category_Highlight,Green,3.1
413521,T-Shirt,Frontpage_Header,Red,5.1
428167,T-Shirt,Category_Highlight,Multi-Color,3.6
106437,Blouse,Frontpage_Header,Red,4.6
796026,Sweatshirt,Display_Ad_Campaign,Orange,3.3
637054,Polo-Shirt,Category_Highlight,Black,3.5
328363,Blouse,Catalog,Yellow,3.3
582879,Polo-Shirt,Frontpage_Header,Yellow,2.9
880854,Sweatshirt,Catalog,Orange,4
611333,Blouse,Frontpage_Header,Blue,2.2
782714,Hoodie,Catalog,Black,2.3
315782,Sweatshirt,Catalog,Orange,1.6
495713,Tunic,Catalog,Green,2.6
450496,Polo-Shirt,Catalog,Multi-Color,3.4
706252,Tunic,Category_Highlight,Blue,4.6
533850,Tunic,Display_Ad_Campaign,Red,4.6
145002,Blouse,Frontpage_Header,Red,4.3
722200,Tunic,Category_Highlight,Multi-Color,3.4
660059,Hoodie,Catalog,Green,3.3
827721,Polo-Shirt,Catalog,Blue,4.6
580248,Sweatshirt,Catalog,Red,1.5
349991,Sweatshirt,Catalog,Red,4
929921,Hoodie,Catalog,Yellow,3.2
846314,Blouse,Frontpage_Header,Red,4.2
360585,Polo-Shirt,Category_Highlight,Orange,2
176344,Blouse,Frontpage_Header,Blue,5
847657,Sweatshirt,Frontpage_Header,Blue,2.5
108476,Tunic,Display_Ad_Campaign,Black,2.8
685960,Hoodie,Catalog,Blue,4.8
957386,Polo-Shirt,Display_Ad_Campaign,Pink,3.6
967955,Sweatshirt,Display_Ad_Campaign,Orange,4
418781,Tunic,Category_Highlight,Multi-Color,3.5
422221,T-Shirt,Frontpage_Header,Multi-Color,4.8
912802,T-Shirt,Category_Highlight,Black,3.3
863198,Tunic,Display_Ad_Campaign,Pink,4.9
458487,Tunic,Category_Highlight,Brown,3.5
753343,T-Shirt,Category_Highlight,Blue,2.8
522777,T-Shirt,Category_Highlight,Multi-Color,1.7
633169,Tunic,Category_Highlight,Red,2.5
540045,Tunic,Category_Highlight,Brown,4.1
596694,T-Shirt,Display_Ad_Campaign,Blue,4.5
799652,Polo-Shirt,Category_Highlight,Brown,4.8
137956,T-Shirt,Category_Highlight,Yellow,4.8
550731,Tunic,Display_Ad_Campaign,Blue,1.4
191235,Blouse,Display_Ad_Campaign,Black,3.4
124992,Blouse,Frontpage_Header,Multi-Color,2.7
918270,Sweatshirt,Frontpage_Header,White,2.9
859896,Sweatshirt,Catalog,Orange,4
192850,Hoodie,Catalog,Orange,3.2
862560,Hoodie,Catalog,Green,3.7
251391,Sweatshirt,Category_Highlight,Red,1
139949,T-Shirt,Category_Highlight,Red,3.5
676467,Blouse,Catalog,Blue,4.5
720962,Polo-Shirt,Frontpage_Header,Brown,1.6
508729,Blouse,Frontpage_Header,Blue,2.6
547440,Sweatshirt,Frontpage_Header,Blue,2.2
952215,Tunic,Frontpage_Header,Red,2.8
723357,Hoodie,Catalog,Yellow,3.5
145580,Blouse,Catalog,Blue,2.3
702323,Sweatshirt,Display_Ad_Campaign,Red,2
807938,Tunic,Category_Highlight,Orange,3
337361,Sweatshirt,Catalog,Red,2.1
784964,Tunic,Catalog,Black,2.9
619069,T-Shirt,Category_Highlight,Pink,4.1
877450,Tunic,Category_Highlight,Brown,3.3
147157,Tunic,Category_Highlight,Blue,4.4
750154,Blouse,Frontpage_Header,Black,4.2
250810,Sweatshirt,Display_Ad_Campaign,Blue,3.4
674627,Sweatshirt,Catalog,Red,2.4
842904,Blouse,Frontpage_Header,Red,4.1
737140,T-Shirt,Category_Highlight,Multi-Color,3
989362,T-Shirt,Catalog,Blue,3.5
158503,Blouse,Catalog,Yellow,3.4
310676,Polo-Shirt,Frontpage_Header,Brown,3.7
773983,Tunic,Catalog,Multi-Color,3.5
503176,Polo-Shirt,Catalog,Multi-Color,3.1
441877,Polo-Shirt,Catalog,Brown,2.9
806768,Tunic,Category_Highlight,Blue,3.8
739144,Tunic,Category_Highlight,Green,3.1
548666,Sweatshirt,Display_Ad_Campaign,Red,4.7
597703,Tunic,Category_Highlight,Yellow,2.6
904320,Hoodie,Catalog,Black,5.6
565967,Hoodie,Category_Highlight,White,3.9
970412,T-Shirt,Display_Ad_Campaign,Brown,5.2
695848,Polo-Shirt,Category_Highlight,Brown,3.3
231697,Hoodie,Catalog,Green,3.9
897681,Sweatshirt,Frontpage_Header,Pink,3.5
806956,T-Shirt,Category_Highlight,Green,5
972483,Tunic,Category_Highlight,Green,3.9
206820,Polo-Shirt,Category_Highlight,Brown,3.3
440313,T-Shirt,Frontpage_Header,Red,4.4
118049,Blouse,Frontpage_Header,Black,4.7
793690,Tunic,Catalog,Multi-Color,4.1
711616,Polo-Shirt,Catalog,Blue,2.3
602918,Tunic,Category_Highlight,Brown,4.6
556569,Hoodie,Display_Ad_Campaign,Orange,4
787300,Sweatshirt,Catalog,Orange,3.5
706306,Polo-Shirt,Category_Highlight,Brown,2.4
314679,Sweatshirt,Catalog,Yellow,2
419032,Polo-Shirt,Category_Highlight,Multi-Color,3.1
572159,Tunic,Catalog,Green,2.5
379266,Polo-Shirt,Display_Ad_Campaign,Pink,4.1
733627,Polo-Shirt,Catalog,Yellow,3.9
426087,Blouse,Frontpage_Header,Blue,4.2
698235,T-Shirt,Catalog,Multi-Color,1.9
561931,Polo-Shirt,Display_Ad_Campaign,Orange,2.8
211288,Polo-Shirt,Category_Highlight,Orange,2.3
246414,T-Shirt,Frontpage_Header,Yellow,4.4
325753,Hoodie,Catalog,Yellow,3.1
921655,Blouse,Frontpage_Header,Multi-Color,1.4
910490,Polo-Shirt,Catalog,Pink,3.5
798973,T-Shirt,Category_Highlight,Multi-Color,4.5
554477,Blouse,Display_Ad_Campaign,Brown,4.7
244305,Polo-Shirt,Category_Highlight,Red,3.4
443919,Tunic,Display_Ad_Campaign,Multi-Color,4.1
313975,Sweatshirt,Frontpage_Header,Pink,4.1
503058,Sweatshirt,Catalog,Red,1.8
521471,Tunic,Frontpage_Header,Brown,2.6
621983,Blouse,Category_Highlight,Multi-Color,3.5
801153,Polo-Shirt,Category_Highlight,Orange,2.9
126678,Polo-Shirt,Frontpage_Header,Pink,2.4
207426,Polo-Shirt,Category_Highlight,White,4.6
947649,T-Shirt,Display_Ad_Campaign,Brown,5
701700,Blouse,Display_Ad_Campaign,Blue,3
299565,Polo-Shirt,Catalog,Pink,4.6
814922,T-Shirt,Category_Highlight,Yellow,5.7
793885,Hoodie,Display_Ad_Campaign,Yellow,3.1
933538,Polo-Shirt,Category_Highlight,Red,2.9
543117,Sweatshirt,Display_Ad_Campaign,Pink,4.2
237377,Blouse,Frontpage_Header,Black,5.3
798894,Polo-Shirt,Frontpage_Header,Yellow,2.9
389385,Tunic,Display_Ad_Campaign,Blue,2.3
594662,Blouse,Category_Highlight,Yellow,4
116661,Sweatshirt,Catalog,Multi-Color,2.2
952775,Polo-Shirt,Category_Highlight,Green,3.3
222743,Tunic,Frontpage_Header,Brown,3.6
557796,Blouse,Catalog,Blue,5.4
566568,Blouse,Frontpage_Header,Red,4.4
157949,Sweatshirt,Frontpage_Header,Blue,3.1
690564,Polo-Shirt,Catalog,Multi-Color,2.7
245704,Tunic,Category_Highlight,Blue,4.3
205048,Polo-Shirt,Display_Ad_Campaign,Yellow,4.9
972987,Blouse,Frontpage_Header,Black,4.8
142876,Polo-Shirt,Catalog,Blue,1.9
548923,Hoodie,Category_Highlight,Orange,2.9
620978,Tunic,Category_Highlight,Brown,4.3
565484,Polo-Shirt,Catalog,Blue,1.6
280575,Polo-Shirt,Catalog,Pink,3.9
641685,Sweatshirt,Frontpage_Header,Pink,2.1
178887,Tunic,Frontpage_Header,Green,2.8
723899,Sweatshirt,Catalog,Blue,5.3
267949,Tunic,Category_Highlight,Red,3.2
326651,T-Shirt,Display_Ad_Campaign,Black,3.5
193543,Hoodie,Catalog,Pink,2.5
473485,Tunic,Category_Highlight,Brown,4.1
937535,T-Shirt,Catalog,Multi-Color,3.4
949525,Polo-Shirt,Frontpage_Header,Yellow,2.2
630544,Polo-Shirt,Catalog,Blue,1.5
229267,T-Shirt,Category_Highlight,Green,3.6
388692,Sweatshirt,Display_Ad_Campaign,Red,4.2
268101,Tunic,Category_Highlight,Yellow,2.8
911283,Blouse,Frontpage_Header,Red,4.7
969062,Polo-Shirt,Category_Highlight,Yellow,3.3
309081,Tunic,Display_Ad_Campaign,Multi-Color,4.3
580371,T-Shirt,Frontpage_Header,Yellow,3.8
254436,Tunic,Category_Highlight,Brown,3.8
876605,Hoodie,Catalog,Yellow,3
651639,Sweatshirt,Catalog,Multi-Color,1.7
248034,Tunic,Catalog,Green,2.8
895495,T-Shirt,Display_Ad_Campaign,Multi-Color,1.6
203277,Tunic,Frontpage_Header,Multi-Color,2.3
411721,Blouse,Catalog,Yellow,4
245378,Tunic,Category_Highlight,Red,3.6
750801,Blouse,Frontpage_Header,Brown,5.2
813835,Sweatshirt,Display_Ad_Campaign,Orange,4.3
440864,Tunic,Category_Highlight,Yellow,3.4
266722,Polo-Shirt,Catalog,Pink,4
678232,Tunic,Category_Highlight,Red,3.3
828456,Polo-Shirt,Category_Highlight,Orange,2.8
989025,Blouse,Frontpage_Header,Pink,4.1
132094,Polo-Shirt,Catalog,Blue,4.5
357726,Hoodie,Catalog,Orange,3.1
522494,T-Shirt,Category_Highlight,Multi-Color,3.2
722597,Hoodie,Display_Ad_Campaign,Multi-Color,2.2
404301,Blouse,Catalog,Yellow,4.4
581219,Sweatshirt,Display_Ad_Campaign,Orange,5.1
360588,Hoodie,Catalog,Multi-Color,2
375737,T-Shirt,Display_Ad_Campaign,Red,4.2
809041,Tunic,Frontpage_Header,White,2.8
789193,Blouse,Frontpage_Header,Blue,4.2
916938,Polo-Shirt,Catalog,Multi-Color,3.2
694697,Tunic,Catalog,Green,3.6
501846,Sweatshirt,Display_Ad_Campaign,Blue,2.9
759961,Tunic,Category_Highlight,Green,3
431289,Polo-Shirt,Frontpage_Header,Blue,2.9
938528,T-Shirt,Display_Ad_Campaign,Red,5.1
284765,Hoodie,Catalog,Blue,4.2
431415,Tunic,Catalog,Blue,5
716023,T-Shirt,Catalog,Brown,5.5
652483,Polo-Shirt,Display_Ad_Campaign,Blue,2
469762,Tunic,Category_Highlight,Red,2.9
305055,T-Shirt,Display_Ad_Campaign,Black,4
868604,Polo-Shirt,Category_Highlight,Multi-Color,2.6
892864,Blouse,Display_Ad_Campaign,Blue,4.7
432049,Polo-Shirt,Catalog,White,5
322804,Blouse,Display_Ad_Campaign,Brown,5.4
385839,Blouse,Frontpage_Header,Multi-Color,2.6
465686,Sweatshirt,Frontpage_Header,Green,3
967053,Tunic,Category_Highlight,Brown,3.7
440459,T-Shirt,Category_Highlight,Multi-Color,3.7
832073,Polo-Shirt,Frontpage_Header,Green,2.6
913361,Polo-Shirt,Category_Highlight,Yellow,3.3
570121,Blouse,Category_Highlight,Yellow,3.8
123452,T-Shirt,Catalog,Red,4.3
547934,Blouse,Display_Ad_Campaign,Brown,4.8
911433,Tunic,Category_Highlight,Brown,2.4
144749,Polo-Shirt,Display_Ad_Campaign,Yellow,4.9
871833,Blouse,Catalog,Multi-Color,2.7
822294,T-Shirt,Catalog,Multi-Color,1.7
436664,T-Shirt,Catalog,Multi-Color,2.2
945127,Sweatshirt,Display_Ad_Campaign,Blue,3
352846,Tunic,Category_Highlight,Green,3
810550,Polo-Shirt,Display_Ad_Campaign,Multi-Color,5.3
953869,T-Shirt,Catalog,Multi-Color,4.1
739982,Polo-Shirt,Category_Highlight,Green,3.4
708384,Blouse,Display_Ad_Campaign,White,5.4
459870,Sweatshirt,Frontpage_Header,Green,2.8
132886,Polo-Shirt,Category_Highlight,White,4
924453,Sweatshirt,Catalog,Orange,3.9
774614,Sweatshirt,Catalog,Orange,2.8
832521,Polo-Shirt,Category_Highlight,Blue,3.6
652118,Tunic,Frontpage_Header,Brown,3.9
314490,Tunic,Category_Highlight,Multi-Color,3.1
202349,Sweatshirt,Display_Ad_Campaign,Orange,5.1
606424,Blouse,Display_Ad_Campaign,Brown,5.1
439372,T-Shirt,Category_Highlight,Green,5
623105,Tunic,Category_Highlight,Multi-Color,3.7
683466,Hoodie,Category_Highlight,White,4
401437,Tunic,Category_Highlight,Blue,4.2
720421,Polo-Shirt,Category_Highlight,Brown,3.4
477618,Polo-Shirt,Display_Ad_Campaign,Yellow,4.7
983359,Sweatshirt,Catalog,Multi-Color,2.7
191642,Polo-Shirt,Frontpage_Header,Yellow,2.5
965597,Sweatshirt,Display_Ad_Campaign,Red,4.2
438033,Hoodie,Category_Highlight,Green,2.8
645455,Tunic,Catalog,Yellow,2.9
599963,T-Shirt,Catalog,Red,4.2
889221,Sweatshirt,Catalog,Brown,4.4
818459,Blouse,Category_Highlight,Black,4.3
197611,Polo-Shirt,Catalog,Yellow,3.2
397084,Hoodie,Display_Ad_Campaign,Orange,2.4
706935,Polo-Shirt,Category_Highlight,Brown,3.8
444704,T-Shirt,Catalog,Black,3.4
608002,Sweatshirt,Display_Ad_Campaign,Blue,3.1
624805,Tunic,Category_Highlight,Red,3.9
345511,Tunic,Category_Highlight,Blue,4.3
410295,Polo-Shirt,Catalog,Multi-Color,3.3
560343,Blouse,Frontpage_Header,Blue,4.4
116452,Tunic,Catalog,Pink,4
520252,Hoodie,Category_Highlight,Blue,4.6
683293,Tunic,Display_Ad_Campaign,Black,2.4
309621,Polo-Shirt,Frontpage_Header,Multi-Color,2.7
350757,Polo-Shirt,Category_Highlight,Multi-Color,2.9
403203,T-Shirt,Category_Highlight,Yellow,3.7
292873,Sweatshirt,Category_Highlight,Orange,1.2
722728,T-Shirt,Category_Highlight,Green,5.1
943775,Tunic,Category_Highlight,Green,3.1
580222,T-Shirt,Category_Highlight,Blue,2.4
747641,Blouse,Category_Highlight,Red,1.5
261755,Blouse,Frontpage_Header,Multi-Color,2.6
229188,Hoodie,Catalog,Yellow,2.9
149395,Blouse,Frontpage_Header,Red,4.5
147424,Sweatshirt,Frontpage_Header,Green,2.1
610177,Polo-Shirt,Catalog,Multi-Color,2.9
460033,Polo-Shirt,Catalog,Red,3.3
367817,T-Shirt,Category_Highlight,Multi-Color,3.5
474785,T-Shirt,Frontpage_Header,Red,4.7
715882,Tunic,Display_Ad_Campaign,Black,2.2
750291,Polo-Shirt,Category_Highlight,Blue,3.4
703816,Tunic,Category_Highlight,Brown,3.9
736425,T-Shirt,Display_Ad_Campaign,Black,3.8
648349,Polo-Shirt,Category_Highlight,Blue,2.8
605542,Blouse,Frontpage_Header,Blue,4
471833,Polo-Shirt,Frontpage_Header,Green,2.5
167138,T-Shirt,Category_Highlight,Orange,4.6
737533,Tunic,Display_Ad_Campaign,Black,2.1
182163,Polo-Shirt,Category_Highlight,Brown,3.6
671088,Hoodie,Category_Highlight,Blue,4.1
162282,Tunic,Category_Highlight,Green,2.3
569788,T-Shirt,Frontpage_Header,Multi-Color,5.1
311553,Blouse,Display_Ad_Campaign,Brown,4.9
220467,T-Shirt,Catalog,Blue,2.8
887769,Hoodie,Display_Ad_Campaign,Green,3.4
146494,Blouse,Frontpage_Header,Black,5.2
860482,Sweatshirt,Frontpage_Header,Green,3.9
192945,Polo-Shirt,Category_Highlight,Brown,4.3
791576,Sweatshirt,Category_Highlight,Orange,1.8
345865,Hoodie,Category_Highlight,White,4.6
660352,Tunic,Category_Highlight,Yellow,2.3
122984,Polo-Shirt,Frontpage_Header,Brown,3.6
466786,Polo-Shirt,Catalog,Pink,3.7
875543,Tunic,Frontpage_Header,Multi-Color,2.6
945029,Blouse,Category_Highlight,Black,2.6
202905,Tunic,Frontpage_Header,Blue,3.4
814281,Sweatshirt,Frontpage_Header,Blue,2.3
592161,Blouse,Frontpage_Header,Blue,3.7
500612,Sweatshirt,Catalog,Red,2.6
964551,Sweatshirt,Frontpage_Header,Multi-Color,3
451229,Hoodie,Frontpage_Header,White,3
739904,T-Shirt,Catalog,Blue,3.6
299240,Blouse,Display_Ad_Campaign,Black,3.6
658418,Tunic,Category_Highlight,Brown,4
905622,Tunic,Display_Ad_Campaign,Black,2.8
164485,Polo-Shirt,Category_Highlight,Brown,3.7
906398,Polo-Shirt,Catalog,Pink,3.4
840549,Polo-Shirt,Frontpage_Header,Yellow,2.4
762121,Tunic,Display_Ad_Campaign,Multi-Color,3.7
223687,Sweatshirt,Frontpage_Header,Pink,3.2
740652,T-Shirt,Catalog,Green,4.8
268524,Polo-Shirt,Category_Highlight,Blue,3.5
313286,Blouse,Frontpage_Header,Red,4
988222,T-Shirt,Category_Highlight,Blue,2.9
163869,Blouse,Frontpage_Header,Red,4.8
832152,Polo-Shirt,Category_Highlight,Brown,3.6
140125,Tunic,Category_Highlight,Brown,5
791615,T-Shirt,Frontpage_Header,Pink,3.8
456979,Blouse,Category_Highlight,White,3.1
741479,Polo-Shirt,Frontpage_Header,Yellow,2.3
773091,Sweatshirt,Frontpage_Header,Orange,3.3
125081,Polo-Shirt,Catalog,Multi-Color,3.7
900017,Polo-Shirt,Category_Highlight,Red,2
276439,Tunic,Frontpage_Header,Yellow,3.1
538443,Sweatshirt,Display_Ad_Campaign,Orange,3.7
129847,Polo-Shirt,Category_Highlight,Blue,3.8
386776,Sweatshirt,Category_Highlight,Orange,3.8
701517,Polo-Shirt,Frontpage_Header,Yellow,2.8
588810,Sweatshirt,Category_Highlight,Orange,2.8
902938,Sweatshirt,Catalog,Orange,3.9
654771,T-Shirt,Display_Ad_Campaign,Black,3.3
193071,Hoodie,Catalog,Green,3.5
501155,T-Shirt,Catalog,Black,3.4
800354,Blouse,Catalog,Red,1.6
524846,Blouse,Frontpage_Header,Blue,3.6
431190,Tunic,Frontpage_Header,Multi-Color,2.8
571867,Tunic,Display_Ad_Campaign,Multi-Color,4.4
477444,Hoodie,Catalog,Orange,3.5
317407,Sweatshirt,Catalog,Red,2
242076,Sweatshirt,Catalog,Orange,2.9
735000,T-Shirt,Frontpage_Header,Yellow,4.7
276928,Tunic,Frontpage_Header,White,3.2
311739,Blouse,Category_Highlight,Red,1.6
514398,Hoodie,Category_Highlight,Pink,3.3
492349,T-Shirt,Frontpage_Header,Black,4.7
586224,Hoodie,Catalog,Orange,3.1
652626,Tunic,Category_Highlight,Red,2.9
165264,T-Shirt,Category_Highlight,Yellow,4.1
439637,T-Shirt,Category_Highlight,Yellow,5.5
472890,Tunic,Display_Ad_Campaign,Black,1.9
256295,Blouse,Frontpage_Header,Orange,3.7
241234,T-Shirt,Catalog,Black,3.6
867817,Tunic,Category_Highlight,Multi-Color,4.2
260689,Tunic,Display_Ad_Campaign,Red,4.8
533459,T-Shirt,Category_Highlight,Yellow,4.4
439764,Blouse,Display_Ad_Campaign,Brown,5.8
756741,Tunic,Display_Ad_Campaign,Black,2.6
784243,Blouse,Display_Ad_Campaign,Blue,5.2
565687,T-Shirt,Catalog,Red,4.6
857156,Tunic,Display_Ad_Campaign,Black,3
202582,Polo-Shirt,Category_Highlight,Blue,3.3
421026,Polo-Shirt,Display_Ad_Campaign,Yellow,4.6
882904,Tunic,Category_Highlight,Green,3.7
161578,Blouse,Frontpage_Header,White,4.5
647854,Polo-Shirt,Category_Highlight,Brown,4.3
285915,Polo-Shirt,Catalog,Multi-Color,2.8
663616,Sweatshirt,Frontpage_Header,Multi-Color,2.6
527463,Blouse,Frontpage_Header,Red,3.5
863234,T-Shirt,Display_Ad_Campaign,Black,4
932510,Sweatshirt,Catalog,Black,5
693360,Blouse,Category_Highlight,Blue,3.7
872863,Blouse,Catalog,Blue,4.2
227347,Sweatshirt,Catalog,Orange,0.3
639042,Blouse,Display_Ad_Campaign,Green,5.5
309978,Polo-Shirt,Catalog,Multi-Color,2.7
965536,Tunic,Category_Highlight,Blue,4.5
553295,Tunic,Category_Highlight,Red,2.9
894212,Tunic,Category_Highlight,Brown,4
616922,Sweatshirt,Display_Ad_Campaign,Red,1.7
539564,Polo-Shirt,Display_Ad_Campaign,Pink,4.1
401522,Tunic,Category_Highlight,White,5
473229,Tunic,Category_Highlight,Red,3.8
398980,Tunic,Category_Highlight,Yellow,4
264091,Polo-Shirt,Catalog,Yellow,3.6
161525,Blouse,Display_Ad_Campaign,Orange,4.5
636126,Polo-Shirt,Category_Highlight,Brown,2.6
203335,T-Shirt,Catalog,Black,3.9
627536,Polo-Shirt,Catalog,Pink,3.5
509131,Blouse,Category_Highlight,White,3
871360,T-Shirt,Category_Highlight,Yellow,4.1
135131,Sweatshirt,Catalog,Multi-Color,2.6
908160,Tunic,Frontpage_Header,Multi-Color,3.4
669129,T-Shirt,Category_Highlight,Green,4.6
871029,T-Shirt,Category_Highlight,Green,4.7
419874,Sweatshirt,Catalog,Black,4.7
926307,Blouse,Display_Ad_Campaign,Brown,4.8
775524,T-Shirt,Display_Ad_Campaign,Black,3.7
237600,T-Shirt,Category_Highlight,Multi-Color,3.3
521108,Tunic,Category_Highlight,Brown,5.1
347093,Tunic,Category_Highlight,Multi-Color,3.8
653738,Tunic,Category_Highlight,Multi-Color,2.6
663374,Tunic,Display_Ad_Campaign,Brown,2.9
280168,T-Shirt,Category_Highlight,Green,5.7
909093,Polo-Shirt,Display_Ad_Campaign,Yellow,4.9
857744,Blouse,Frontpage_Header,Red,5
909990,Hoodie,Catalog,Multi-Color,3.3
409329,Polo-Shirt,Frontpage_Header,Yellow,3.2
130093,Blouse,Display_Ad_Campaign,Brown,5
140993,T-Shirt,Display_Ad_Campaign,Black,4.2
975009,Polo-Shirt,Display_Ad_Campaign,Yellow,4.2
733163,Tunic,Category_Highlight,Yellow,2.9
922295,T-Shirt,Category_Highlight,Yellow,4.4
535388,Sweatshirt,Catalog,Multi-Color,2.4
776082,Sweatshirt,Display_Ad_Campaign,Orange,4.2
694364,Polo-Shirt,Category_Highlight,Brown,1.6
986762,Sweatshirt,Catalog,Black,4.2
218069,Tunic,Frontpage_Header,Multi-Color,2.8
321780,Polo-Shirt,Category_Highlight,Blue,3.6
224659,Blouse,Display_Ad_Campaign,Green,4.5
677676,Sweatshirt,Frontpage_Header,Blue,2.8
304862,Polo-Shirt,Catalog,Pink,3.7
855882,Sweatshirt,Category_Highlight,Pink,3.9
723714,Blouse,Catalog,Blue,2.6
705564,T-Shirt,Catalog,Multi-Color,2.4
394459,Tunic,Frontpage_Header,Multi-Color,3
149960,Hoodie,Category_Highlight,Yellow,3.4
381810,Blouse,Category_Highlight,Blue,2.4
356477,Blouse,Frontpage_Header,Multi-Color,2.6
164876,T-Shirt,Catalog,Black,3
802970,Polo-Shirt,Catalog,Blue,1.4
271510,Polo-Shirt,Catalog,Multi-Color,3.2
887537,Blouse,Category_Highlight,Black,2.8
737255,T-Shirt,Category_Highlight,Multi-Color,3.7
260143,Hoodie,Frontpage_Header,White,2.4
143242,Polo-Shirt,Category_Highlight,Brown,3.6
119167,Sweatshirt,Frontpage_Header,Black,3.2
709072,Hoodie,Catalog,Pink,3.8
728628,T-Shirt,Display_Ad_Campaign,Red,4.5
596482,Polo-Shirt,Frontpage_Header,Brown,2.5
133263,Tunic,Category_Highlight,Black,4.6
503573,T-Shirt,Category_Highlight,Blue,3.2
383354,Polo-Shirt,Catalog,Blue,1.9
441226,Blouse,Frontpage_Header,Black,4.6
969623,Blouse,Display_Ad_Campaign,Brown,4.7
556084,Tunic,Category_Highlight,Yellow,2.7
681799,T-Shirt,Frontpage_Header,Yellow,3.9
485279,T-Shirt,Category_Highlight,Multi-Color,3.6
588038,Blouse,Category_Highlight,Blue,1.6
351544,Tunic,Category_Highlight,Multi-Color,3.8
954253,Blouse,Category_Highlight,Black,4.8
123711,Blouse,Frontpage_Header,Multi-Color,2.4
916160,Blouse,Frontpage_Header,Multi-Color,3.1
819452,Polo-Shirt,Display_Ad_Campaign,Yellow,5.1
433903,Tunic,Catalog,Green,3.1
692508,T-Shirt,Catalog,Yellow,4
759770,Polo-Shirt,Category_Highlight,Yellow,4.5
711926,Polo-Shirt,Display_Ad_Campaign,Yellow,4.6
706436,T-Shirt,Display_Ad_Campaign,Black,4
641784,Polo-Shirt,Category_Highlight,Green,3
687238,Polo-Shirt,Category_Highlight,Blue,4
306687,Tunic,Category_Highlight,Multi-Color,3
318992,Sweatshirt,Frontpage_Header,Black,4.3
238605,Hoodie,Display_Ad_Campaign,Orange,4.6
884439,Tunic,Category_Highlight,White,5
225050,T-Shirt,Category_Highlight,Yellow,3.6
125406,Tunic,Catalog,Green,2.3
618608,Hoodie,Category_Highlight,Green,3.2
749140,Sweatshirt,Category_Highlight,Red,1.4
711306,Blouse,Display_Ad_Campaign,Blue,5.2
341265,T-Shirt,Category_Highlight,White,2.8
331177,Sweatshirt,Catalog,Red,2.5
453670,T-Shirt,Display_Ad_Campaign,Black,3.8
387012,Tunic,Catalog,Yellow,2.2
201211,Tunic,Frontpage_Header,Blue,2.6
633163,Tunic,Frontpage_Header,Multi-Color,3.1
863528,Sweatshirt,Display_Ad_Campaign,Orange,3.8
455084,Blouse,Category_Highlight,White,3.2
151666,Sweatshirt,Catalog,White,3.5
771179,Sweatshirt,Display_Ad_Campaign,Blue,2.7
343776,Hoodie,Catalog,Orange,3.2
416992,Polo-Shirt,Display_Ad_Campaign,Yellow,3.5
196190,Hoodie,Catalog,Green,3.5
583024,Tunic,Category_Highlight,Brown,4
674132,Tunic,Category_Highlight,Yellow,2.8
327054,Polo-Shirt,Category_Highlight,White,3.4
538331,Blouse,Frontpage_Header,Multi-Color,2.2
830296,Sweatshirt,Category_Highlight,Multi-Color,1.5
508688,Tunic,Display_Ad_Campaign,Blue,3.2
664135,Polo-Shirt,Catalog,Pink,4.6
540146,Tunic,Frontpage_Header,White,2.6
245391,Tunic,Category_Highlight,Green,3.2
173876,Tunic,Display_Ad_Campaign,Black,3
241423,T-Shirt,Catalog,Black,3.9
451797,Blouse,Frontpage_Header,Pink,2.9
532106,Hoodie,Frontpage_Header,Yellow,3.1
400057,Polo-Shirt,Display_Ad_Campaign,Blue,1.9
167391,Hoodie,Catalog,Green,3.8
877680,Sweatshirt,Catalog,Pink,4.2
338351,Sweatshirt,Catalog,Black,5.3
690879,T-Shirt,Catalog,Orange,4.3
348733,Blouse,Catalog,Yellow,3.3
544410,Polo-Shirt,Catalog,Green,5.1
486464,T-Shirt,Catalog,Multi-Color,1.9
784846,Polo-Shirt,Catalog,Yellow,3.4
269350,Blouse,Catalog,Orange,4.6
708882,Tunic,Frontpage_Header,Multi-Color,2.3
824545,Tunic,Frontpage_Header,Multi-Color,3.2
952644,Hoodie,Catalog,Yellow,2.9
212852,Hoodie,Category_Highlight,White,4.4
761806,Tunic,Frontpage_Header,Yellow,2
680997,Hoodie,Display_Ad_Campaign,Yellow,5.1
637865,Tunic,Category_Highlight,Yellow,2.2
750174,Sweatshirt,Frontpage_Header,Pink,3.5
757425,Blouse,Catalog,Black,4
239394,Tunic,Category_Highlight,Blue,3.7
106574,Hoodie,Display_Ad_Campaign,Orange,2.7
198325,T-Shirt,Category_Highlight,Multi-Color,3.4
324494,Polo-Shirt,Catalog,Blue,3.4
733113,Hoodie,Category_Highlight,White,4.2
320315,Tunic,Display_Ad_Campaign,Multi-Color,4.8
695364,Tunic,Display_Ad_Campaign,Multi-Color,4.9
303333,T-Shirt,Category_Highlight,Blue,3.8
128089,Blouse,Frontpage_Header,Blue,3.9
156472,Blouse,Category_Highlight,Blue,3
